,Comment,Label
34,"phim là sự ỉa lên lịch sử, ỉa lên các chiến thuật chiến tranh cơ bản, ỉa lên tài cầm quân khiến cả châu Âu khiếp sợ của Napoleon.
phim về Napoleon mà chỉ có Josephine, không có Marshal, ko Imperial Guard, Napoleon thì như 1 thằng simp lord đích thực. 
hình ảnh phim mờ mịt như tương lai chị Dậu, còn mờ mịt hơn tập The Long Night của GOT season 8 luôn :)
tóm lại, phim như 1 đống cứt, đi xem phim không khác gì đi ăn cứt vậy.",negative
35,"Nhà làm phim nên dựa vào sự thật của lịch sử để rồi pha chế thành 1 bộ phim hay, đạo diên Ridley Scott trước đây đã rất thành công với thể loại dòng phim này, nhưng có lẽ với phim Napoleon, Ridley Scott lại đứng dưới góc độ là một người nước Anh nhìn về Napoleon một vị hoàng đế nước Pháp với ý định thống nhất Châu âu để rồi chèn những quan điểm cá nhân không hợp lý vào trong phim, làm cho 1 Napoleon không có nét nổi bật cụ thể, đặc biệt là trên chiến trường với những chiến thuật đi vào lịch sử thế giới. Vâng, với ông, Waterloo và nước Anh là nhất.",negative
36,Bắt ông người Anh làm phim về anh hùng nước Pháp là nghe thấy cấn cấn rồi :)),neutral
39,"Đứng chước páo pinh, chúng chinh pùng lỗ",neutral
42,Đọc quyển Napoleon đại đế xong xem phim chán quá,negative
44,Nếu phim này ở vn làm về lịch sử vn thì 100% bị bớ đi vài chi tiết xuyên tạc 😂,positive
46,NAPOLEON là một trong những chỉ huy quân sự tuyệt vời nhất,positive
47,"Napoleon thua Tần thủy Hoàng 1 bậc , phim này thua Hero của Trương Nghệ Mưu tầm 100 bậc :v",negative
48,"Có thể mn ko quan tâm nhưng Napoleon cao 1m72 ở thòi đó là chiều cao Trung bình của người đàn ông Pháp, mà Putin cũng cao có 1m7 đó :D . Thật sự dạo gần đây hơi nhiều phim cần bỏ não trc khi ra rạp thực sự. Rất cảm ơn vì đã có Phê Phim để tôi ko lãng khí 2 tiếng rưỡi cuộc đời mình <3",positive
51,''Ta đang trở về! Nàng đừng tắm''. -Napoleon Ponapat-,neutral
52,Phim dở thua xa phim waterloo 1970,negative
57,"Mình không phải một ngừoi am hiểu về lịch sử, không có quá nhiều hiểu biết về Napoleon. Mình đi xem phim cũng chỉ vì người yêu rủ đi cùng. Và cá nhân mình thấy phim hay, cảnh quay các trận đánh hoành tráng. Trong và sau khi xem xong mình vẫn thấy Napoleon là một vị tướng giỏi, đại tài nhưng như một người bình thường thì ông cũng có khiếm khuyết riêng. Chỉ vậy thôi. Có một điều mình đồng ý với phê phim chính là mình không hiểu josephine có gì mà ông lại yêu đến vậy. Và cũng không hiểu Josephine có yêu ông thậy hay không 😬",negative
60,xem đoạn đầu video cứ tưởng mình xem nhầm kênh :),neutral
62,"Nói gì nói Napoleon vẫn là 1 vĩ nhân, 1 nhà quân sự đại tài và là 1 trong những người ảnh hưởng nhiều nhất đến lịch sử của nhân loại",positive
63,"nói thì tất nhiên dễ hơn làm, bớt soi xét lại đi mấy ông. Cá nhân tôi thấy phim chấp nhận được, mấy trận chiến làm quá oke mãn nhãn.",positive
67,Làm về 1 chiến dịch hay 1 giải đoạn của Na là đẹp,positive
68,"Vãi cả linh hồn chơi game ""2000 giờ LIỀN"", hẳn là gần 3 tháng LIỀN... Bớt hưng phấn lại nào 😅😂😊",positive
69,ko có ý gì nhưng sao cứ thấy môi anh ấy như lúc nào cũng vênh vênh lên gợi đòn nhỉ 😅,positive
70,Phim này bên Pháp gây xôn xao vl. Hãng trái cây của Mỹ sản xuất phim về Quân Pháp nói tiếng Anh.,negative
71,"Xem phim Waterloo của Ý- Liên Xô làm cũng dài hơn 2 tiếng nhưng   mới hiểu được từng giờ, từng phút ,từng giây đối với một vị chỉ huy trên chiến trường là cực kỳ quý giá như thế nào . Thời này làm phim vội vàng cháy nổ hoành tráng , quân đội xông ra đánh ( kể cả chủ  tướng cũng ra đánh ) như mấy đứa trẻ không đc dạy dỗ đánh nhau để tranh miếng ăn vậy ,trong khi Napoleon với cương vị là một hoàng đế vì đại cục phải bảo toàn thân mạng . Xuất thân của ổng là chuyên về pháo binh việc thân chinh ra giết địch chẳng khác gì bộc lộ một tên đồ tể thích chém giết trên chiến trường , nó không phải là thần thái của một nhà chiến lược gia quân sự tài ba của thế giới . Phim này tóm tắt nhưng quá thô kệch, mặc dầu chưa xem phim nhưng sự kiện đáng chú ý của trailer trong phim là để Napoleon chứng kiến cảnh vương hậu Marie Antoinette bị hành quyết chẳng khác nào nói Napoleon đứng về phía lũ thẩm phán thiếu sự khách quan trong xét xử một người phụ nữ  .  Nếu chủ đề phim Napoleon chia phần ra từng giai đoạn , từng trận đánh thì cả khối nội dung để khai thác . Và ông đạo diễn nên tìm hiểu kỹ hơn về lịch sử . Ý kiến cá nhân .",negative
74,"Trận Walterloo đâu phải là kinh điển. Trận kinh điển của Napoleon phải nói đến Austerlitz. ""là một trong những trận đánh quan trọng nhất trong Chiến tranh Napoléon (1803-1815).  Nó chứng kiến ​​Hoàng đế Pháp Napoleon I và Đại quân của ông đánh bại đạo quân Áo-Nga đông quân số hơn một cách dứt khoát.  Chiến thắng của Napoléon đã khẳng định quyền bá chủ quân sự của Pháp ở lục địa châu Âu trong phần lớn thập niên tiếp theo.""",positive
75,"Một trong những bộ phim gây thất vọng nhất của năm 2023 mặc dù kiếm được doanh thu không tệ(170 triệu USD trên toàn quốc, so với số tiền chi ra 130-200 triệu USD), nhưng phim rating chỉ đạt giữa 6 và 6.5",negative
76,Trừ mảng visual vs âm thanh ra thì phim này xứng đáng bị ban ở pháp,negative
77,Nếu muốn làm bộ phim phát họa hết cuộc đời của 1 nhân vật lịch sử thì nên làm phim dài tập.,positive
78,vị hoàng đế nước pháp nhưng đưa cho th đạo diễn ng anh lm phim:)),negative
79,hiểu sao mà phê phim flop như vậy r. Phim này ngoài rạp khắc hoạ napoleon giống simp chúa chứ chẳng giống 1 vị tướng quân gì cả. 😀,negative
81,Đây là lần cuối người Pháp thật sự biết đánh nhau,positive
82,"Cảnh trận chiến Watefloo khá là nhạt, chứ cũng chẳng hoành tráng và đẹp đẽ như đã tưởng tượng. Nếu ai từng xem phim Waterfloo 1970 thì mới thấy rõ cảnh vận hành đánh nhau, chiến thuật, dàn quân và đại cảnh đánh nhau đẹp thế nào.",negative
83,Phim đần vc,negative
84,ko hay bằng chiến tranh và hòa bình bản 1967 của liên xô,negative
86,Đạo diễn 2 phần alien à,neutral
87,"Nếu làm trọn vẹn về cuộc đời ông thì phải chục mùa. Ở đây đạo diễn muốn kể 1 góc nhìn khác về Napoleon, rằng ông là một người sống cảm xúc như nào. France - Army - Josephine",positive
89,"xem phim xong, chốt lại thằng Nga là thằng tráo trở lật lọng, đâm sau lưng, nói chung ko nên chơi thân với thằng Nga. Và thằng Anh mới thực sự là đối thủ bản lĩnh nhất, trải qua 2 cuộc chiến tranh thế giới nước Anh vẫn vững như kiềng 3 chân, cũng do thằng Anh nằm ở đảo xa nên phòng thủ quá tốt",negative
90,Napoléon Á :| quên còn Joséphine,neutral
91,"Khá đáng tiếc khi cái mình và đồng bọn ra rạp xem phim là tài năng lãnh đạo, cách bài binh bố trận của Napoleon. Vậy mà đạo diễn chỉ đưa ra góc nhìn phiến diện ( có thể nói là có phần ích kỷ). Rõ ràng khi nhắc đến Napoleon người ta đâu nghĩ đến Josephine hay ngoại hình của ông, đơn giản vì ông thầy lịch sử của chúng ta lúc nào cũng luyên tha luyên thuyên về sự vĩ đại của Napoleon.",negative
92,Để 1 thằng cha đạo diễn người Anh làm phim về Napoleon khác nào kêu TQ làm phim về Quang Trung chớ 🤣🤣🤣🤣,negative
93,Mong gì ở người Anh làm film về vua Pháp :)),negative
94,T xem film này trên apple+. Cũng giống như phê phim. Đâu có bản nào 4h30p đâu nhỉ,neutral
95,Fun facts: Napoleon Bonaparte chính là chú thuật sư 🤑,neutral
97,Không thể so sánh được với Waterloo 1970,neutral
98,Napoleon là hoàng đế của người Pháp chứ không phải của nước Pháp.,neutral
100,Phim ảnh giờ tác động đến con mắt thôi chứ ko có suy ngẫm cảm nhận đc gì,negative
1,Má. Nghe wanerbros sao nó xa lại thế. Gọi là waner bruh cho thân thương đi.,neutral
4,Đã đi coi và cảm nhận nội dung đơn giản không đọng lại gì,negative
5,cực phê,positive
6,Mãi yêu ❤,positive
7,"Chắc do ấn tượng với wonka của johnny depp quá nên mình kì vọng phim là hành trình phiêu lưu sau khi bỏ nhà và bố của wonka. Xem xong thấy k đc như kì vọng, phim hơi dễ đoán nhưng đi xem thư giãn cũng k đến nỗi nào",neutral
9,Nhẹ nhàng thành ra nhẹ tênh,neutral
11,"Giọng văn của video này nghe hơi thiên vị nhỉ, như kiểu video nhận quảng cáo cho phim ấy nhể😅",positive
12,Sau khi xem xong phim này mình thấy khá khó hiểu khi mà trước đây mình biết được wonka sống với người cha làm nha sĩ nhưng trong phim lại không có nhân vật này,negative
13,Xem đến đoạn Rowan Atkinson xuất hiện là thấy phim này là phim hay rồi,positive
16,"Phim hay, nhạc rất hay, nhẹ nhàng thư giãn thích hợp đi xem với gia đình trong dịp lễ này =)) Nhất là cho mấy cháu nhỏ đi xem là hợp luôn",positive
17,Như ý tr đâu,neutral
18,"cho mình xin tên nhạc nền đc dùng trong video với, đoạn đầu ý",neutral
19,"phim hay, thú vị, vui nhộn, hát nhiều 9/10",positive
20,hình ảnh đẹp âm thanh hay diễn viên rất ok nhưng cốt truyện khá đơn giản dễ đoán hơi nhạt xíu,neutral
21,"ay gu không liên quan lắm cơ mà nhạc nền trong vid tên là gì ý nhỉ, nghe hay hay sao á :>>>>>>>>>>>>>>>>>>>>>>>>",neutral
22,"Tuy dập khuôn , theo  motip nhưng ít ra vậy là quá đủ rồi . Chứ sửa với phá nguyên tác hay còn gọi là phá cách thì nó lại nát như mấy bộ của Disney vì công thức Oscar",neutral
23,"Vừa xem về, nếu ai kỳ vọng về phim như tiền truyện của phim wonka cũ thì hơi thất vọng như mình, nhưng nếu xem như phim độc lập để giải trí thì khá ổn",neutral
24,"Nói chung xứng đáng chi tiền cho Wonka, đặc biệt vào dịp giáng sinh ntn. Đúng tinh thần Pure Imagination, BGM ok, Timothée diễn tròn vai và ngoại hình của cậu là một điểm +. Hướng khai thác của phim khá đơn giản, cốt truyện hơi thiếu đột phá. Nhưng tổng thể sự kết hợp từ hình ảnh, âm thanh đến thông điệp được truyền tải vẫn mang lại một trải nghiệm rất giàu cảm xúc trong 2 tiếng. Mọi người ra rạp đừng kỳ vọng quá nhiều thì sẽ có trải nghiệm xem phim đã hơn á.",positive
25,có rowan akitson ??,neutral
26,Phim này xem trailer thấy ko hấp dẫn lắm nên ko đi xem,negative
27,thích chữ ở thiệp phim cũ hơn 😢,neutral
28,"thực sự phim này nó TẦM THƯỜNG. nhân vật TẦM THƯỜNG, cốt truyện TẦM THƯỜNG,  nó quá ư là một màu. chả có gì đặc sắc, có chăng là cứu đc hình ảnh đẹp, nhạc tốt. 5/10 là quá tốt",negative
29,"Chưa coi phim về Wonka các phần trước nhưng t siêu thích phim, cực kì dễ thươnggggggggggg",positive
30,Anh làm về diễn viên robert englund đi ạ,positive
37,"mình đã xem phim, rất vui ạ phim rất hay nhưng cũng có những mặt tối nhỏ. những bài hát và những viên socola rất thú vị",neutral
44,"Phê phim lên video giải thích bộ phim "" Leave the world behind "" đi ạ ❤️",positive
45,"Đã rất lâu rồi một bộ phim có tính nhạc kịch không làm mình bị cảm giác vô duyên, đây là một chiếc phim rất duyên, rất đáng yêu và thậm chí vẫn có khá nhiều bài học cho nhiều thế hệ",negative
55,Dành cho các bé nha chứ tôi thấy ko hợp😂,negative
57,"Hôm qua mình có đi xem phim lúc 10h phim rất vui, tích cực ra khỏi rạp thấy rất ưng cho tới khi làm mất vé gửi xe và lọc cọc chạy đi làm lại thẻ tới 1h sáng mới về được nhà :( huhu",positive
61,thiên đường cho người tiểu đường,negative
62,Mình nhớ Willy wonka phần cũ là con ông nha sĩ mà ta,neutral
67,"Từ lúc poster được ra mắt thì mình đã không kỳ vọng quá nhiều về mặt nội dung ở phim. Dù là một fan yêu câu chuyện này từ lúc nó ở trong sách tới việc lấy CATCF là bộ phim gối đầu giường từ nhỏ, bản thân mình cảm thấy chán nản khi một bộ phim prequel/sequel/franchise đc ra mắt trong một industry thiếu thốn sự sáng tạo. Xem review xong thì thấy kỳ vọng y hệt thực tế thôi, lại một bộ phim gần gũi với tất cả khán giả capitalise on millenials' and gen z's nostalgia.",negative
